date,hourOfDay,hourOfYear,demand,coalGen,solarGen,windGen,storageUsage,gasGen,gasUsage,solarUsage,storageSolarCharge,storageGasCharge,storageDischarge,curtailedEnergy,storageStateEnd,netDemand,missingEnergy
2/3/2050,1,794,14351.33232,0,0,34.14729941,14317.18502,0,0,0,0,0,14317.18502,0,162084.6045,14317.18502,0
2/3/2050,2,795,13424.16561,0,0,11.38243314,13412.78318,0,0,0,0,0,13412.78318,0,148323.3793,13412.78318,0
2/3/2050,3,796,13089.54905,0,0,11.38243314,13078.16662,0,0,0,0,0,13078.16662,0,134905.4635,13078.16662,0
2/3/2050,4,797,12971.03902,0,0,0,12971.03902,0,0,0,0,0,12971.03902,0,121597.4583,12971.03902,0
2/3/2050,5,798,13317.27421,0,0,0,13317.27421,0,0,0,0,0,13317.27421,0,107934.2232,13317.27421,0
2/3/2050,6,799,13893.55828,0,0,0,13893.55828,0,0,0,0,0,13893.55828,0,93679.7332,13893.55828,0
2/3/2050,7,800,13935.38535,0,2725.692935,11.38243314,11198.30998,0,0,2725.692935,0,0,11198.30998,0,82190.50958,11198.30998,0
2/3/2050,8,801,14899.73168,0,17060.81874,34.14729941,-2195.234368,0,0,14865.58438,2195.234368,0,0,0,84330.15937,0,0
2/3/2050,9,802,15557.34616,0,45125.36082,0,-29568.01466,0,0,15557.34616,29568.01466,0,0,0,113149.4952,0,0
2/3/2050,10,803,15652.61893,0,59561.43822,0,-43908.81929,0,0,15652.61893,43908.81929,0,0,0,155946.5183,0,0
2/3/2050,11,804,15313.35492,0,67435.66226,0,-52122.30734,0,0,15313.35492,52122.30734,0,0,0,206749.0594,0,0
2/3/2050,12,805,14897.40795,0,67233.75908,0,-52336.35113,0,0,14897.40795,52336.35113,0,0,0,257760.2245,0,0
2/3/2050,13,806,14644.12181,0,66729.00112,0,-52084.87932,0,0,14644.12181,52084.87932,0,0,0,308526.2852,0,0
2/3/2050,14,807,14430.33901,0,59763.3414,0,-22031.56651,0,0,14430.33901,22031.56651,0,0,23301.43588,330000,0,0
2/3/2050,15,808,14404.77802,0,48860.56966,0,0,0,0,14404.77802,0,0,0,34455.79164,330000,0,0
2/3/2050,16,809,14881.14187,0,25338.84914,11.38243314,0,0,0,14869.75943,0,0,0,10469.08971,330000,0,0
2/3/2050,17,810,16226.57927,0,100.9515902,22.76486627,16102.86282,0,0,100.9515902,0,0,16102.86282,0,313478.8113,16102.86282,0
2/3/2050,18,811,19351.99086,0,0,0,19351.99086,0,0,0,0,0,19351.99086,0,293624.0877,19351.99086,0
2/3/2050,19,812,20825.2332,0,0,0,20825.2332,0,0,0,0,0,20825.2332,0,272257.8492,20825.2332,0
2/3/2050,20,813,20853.11791,0,0,0,20853.11791,0,0,0,0,0,20853.11791,0,250863.0017,20853.11791,0
2/3/2050,21,814,20453.43703,0,0,0,20453.43703,0,0,0,0,0,20453.43703,0,229878.218,20453.43703,0
2/3/2050,22,815,19602.95328,0,0,0,19602.95328,0,0,0,0,0,19602.95328,0,209766.0123,19602.95328,0
2/3/2050,23,816,18057.67543,0,0,0,18057.67543,0,0,0,0,0,18057.67543,0,191239.2283,18057.67543,0
2/4/2050,0,817,16024.4151,0,0,0,16024.4151,0,0,0,0,0,16024.4151,0,174798.5253,16024.4151,0
2/4/2050,1,818,14216.55621,0,0,0,14216.55621,0,0,0,0,0,14216.55621,0,160212.6464,14216.55621,0
2/4/2050,2,819,13310.30303,0,0,11.38243314,13298.9206,0,0,0,0,0,13298.9206,0,146568.2417,13298.9206,0
2/4/2050,3,820,12905.97469,0,0,0,12905.97469,0,0,0,0,0,12905.97469,0,133326.9911,12905.97469,0
2/4/2050,4,821,12915.2696,0,0,22.76486627,12892.50473,0,0,0,0,0,12892.50473,0,120099.5603,12892.50473,0
2/4/2050,5,822,13763.42962,0,0,22.76486627,13740.66475,0,0,0,0,0,13740.66475,0,106001.9357,13740.66475,0
2/4/2050,6,823,15304.06001,0,0,0,15304.06001,0,0,0,0,0,15304.06001,0,90300.30147,15304.06001,0
2/4/2050,7,824,17960.07893,0,2624.741345,11.38243314,15323.95515,0,0,2624.741345,0,0,15323.95515,0,74578.25521,15323.95515,0
2/4/2050,8,825,18710.64246,0,18575.0926,0,135.549862,0,0,18575.0926,0,0,135.549862,0,74439.18399,135.549862,0
2/4/2050,9,826,19091.73354,0,42399.66789,11.38243314,-23319.31678,0,0,19080.3511,23319.31678,0,0,0,97168.04248,0,0
2/4/2050,10,827,18643.2544,0,59864.29299,34.14729941,-41255.18589,0,0,18609.1071,41255.18589,0,0,0,137378.6237,0,0
2/4/2050,11,828,18101.82622,0,66426.14635,11.38243314,-48335.70256,0,0,18090.44379,48335.70256,0,0,0,184490.439,0,0
2/4/2050,12,829,17725.3826,0,69656.59724,0,-51931.21464,0,0,17725.3826,51931.21464,0,0,0,235106.7259,0,0
2/4/2050,13,830,17381.47114,0,67132.80749,0,-49751.33635,0,0,17381.47114,49751.33635,0,0,0,283598.3303,0,0
2/4/2050,14,831,17511.5998,0,60570.95412,0,-43059.35432,0,0,17511.5998,43059.35432,0,0,0,325567.3974,0,0
2/4/2050,15,832,17565.0455,0,46336.7799,0,-4547.754327,0,0,17565.0455,4547.754327,0,0,24223.98008,330000,0,0
2/4/2050,16,833,17637.08101,0,15142.73853,0,2494.342476,0,0,15142.73853,0,0,2494.342476,0,327440.8586,2494.342476,0
2/4/2050,17,834,18448.06141,0,201.9031804,0,18246.15823,0,0,201.9031804,0,0,18246.15823,0,308720.6953,18246.15823,0
2/4/2050,18,835,20790.37731,0,0,0,20790.37731,0,0,0,0,0,20790.37731,0,287390.2182,20790.37731,0
2/4/2050,19,836,21499.11376,0,0,0,21499.11376,0,0,0,0,0,21499.11376,0,265332.5929,21499.11376,0
2/4/2050,20,837,21682.68813,0,0,0,21682.68813,0,0,0,0,0,21682.68813,0,243086.6243,21682.68813,0
2/4/2050,21,838,21087.81425,0,0,0,21087.81425,0,0,0,0,0,21087.81425,0,221450.9834,21087.81425,0
2/4/2050,22,839,19619.21936,0,0,0,19619.21936,0,0,0,0,0,19619.21936,0,201322.089,19619.21936,0
2/4/2050,23,840,17688.20298,0,0,0,17688.20298,0,0,0,0,0,17688.20298,0,183174.3757,17688.20298,0
2/5/2050,0,841,15552.69871,0,0,0,12173.98044,3378.71827,3378.71827,0,0,0,12173.98044,0,170684.1353,15552.69871,0
2/5/2050,1,842,14028.33439,0,0,0,10649.61612,3378.71827,3378.71827,0,0,0,10649.61612,0,159757.8597,14028.33439,0
2/5/2050,2,843,13301.00813,0,0,11.38243314,9910.907423,3378.71827,3378.71827,0,0,0,9910.907423,0,149589.4832,13289.62569,0
2/5/2050,3,844,12943.15431,0,0,56.91216568,9507.523873,3378.71827,3378.71827,0,0,0,9507.523873,0,139834.9695,12886.24214,0
2/5/2050,4,845,12984.98138,0,0,79.67703196,9526.586077,3378.71827,3378.71827,0,0,0,9526.586077,0,130060.8985,12905.30435,0
2/5/2050,5,846,13814.55159,0,0,102.4418982,10333.39142,3378.71827,3378.71827,0,0,0,10333.39142,0,119459.0626,13712.10969,0
2/5/2050,6,847,15476.01575,0,0,0,12097.29747,3378.71827,3378.71827,0,0,0,12097.29747,0,107047.4972,15476.01575,0
2/5/2050,7,848,17486.03881,0,2927.596116,0,11179.72442,3378.71827,3378.71827,2927.596116,0,0,11179.72442,0,95577.34198,14558.4427,0
2/5/2050,8,849,17985.63992,0,28266.44526,11.38243314,-10292.18777,0,0,17974.25749,10292.18777,0,0,0,105608.9257,0,0
2/5/2050,9,850,18073.94151,0,47649.15058,11.38243314,-29586.5915,0,0,18062.55908,29586.5915,0,0,0,134446.368,0,0
2/5/2050,10,851,17922.89932,0,51384.35941,11.38243314,-33472.84253,0,0,17911.51688,33472.84253,0,0,0,167071.6592,0,0
2/5/2050,11,852,17725.3826,0,63195.69547,0,-45470.31287,0,0,17725.3826,45470.31287,0,0,0,211390.6381,0,0
2/5/2050,12,853,17458.1541,0,59056.68027,0,-41598.52617,0,0,17458.1541,41598.52617,0,0,0,251935.866,0,0
2/5/2050,13,854,17532.51333,0,49870.08556,0,-32337.57223,0,0,17532.51333,32337.57223,0,0,0,283454.6326,0,0
2/5/2050,14,855,17613.84375,0,36847.33042,0,-19233.48668,0,0,17613.84375,19233.48668,0,0,0,302201.1166,0,0
2/5/2050,15,856,17709.11652,0,24430.28483,0,-6721.168314,0,0,17709.11652,6721.168314,0,0,0,308752.1011,0,0
2/5/2050,16,857,17927.54677,0,10196.11061,0,5328.103026,2403.333131,2403.333131,10196.11061,0,0,5328.103026,0,303285.5827,7731.436157,0
2/5/2050,17,858,19045.25902,0,0,0,15666.54075,3378.71827,3378.71827,0,0,0,15666.54075,0,287212.0511,19045.25902,0
2/5/2050,18,859,21192.38192,0,0,0,17813.66365,3378.71827,3378.71827,0,0,0,17813.66365,0,268935.6178,21192.38192,0
2/5/2050,19,860,21694.30676,0,0,0,18315.58849,3378.71827,3378.71827,0,0,0,18315.58849,0,250144.2205,21694.30676,0
2/5/2050,20,861,21566.50182,0,0,0,18187.78355,3378.71827,3378.71827,0,0,0,18187.78355,0,231483.9483,21566.50182,0
2/5/2050,21,862,20734.60788,0,0,11.38243314,17344.50718,3378.71827,3378.71827,0,0,0,17344.50718,0,213688.8594,20723.22545,0
2/5/2050,22,863,19221.8622,0,0,22.76486627,15820.37906,3378.71827,3378.71827,0,0,0,15820.37906,0,197457.493,19199.09733,0
2/5/2050,23,864,17414.0033,0,0,113.8243314,13921.4607,3378.71827,3378.71827,0,0,0,13921.4607,0,183174.3757,17300.17897,0
2/6/2050,0,865,15280.82275,0,0,0,5031.048326,10249.77443,10249.77443,0,0,0,5031.048326,0,178012.629,15280.82275,0
2/6/2050,1,866,13805.25669,0,0,0,3555.48226,10249.77443,10249.77443,0,0,0,3555.48226,0,174364.7812,13805.25669,0
2/6/2050,2,867,13036.10335,0,0,11.38243314,2774.946492,10249.77443,10249.77443,0,0,0,2774.946492,0,171517.7461,13024.72092,0
2/6/2050,3,868,12833.93918,0,0,11.38243314,2572.782323,10249.77443,10249.77443,0,0,0,2572.782323,0,168878.1272,12822.55675,0
2/6/2050,4,869,12926.88823,0,0,34.14729941,2642.9665,10249.77443,10249.77443,0,0,0,2642.9665,0,166166.5008,12892.74093,0
2/6/2050,5,870,13782.01943,0,0,34.14729941,3498.0977,10249.77443,10249.77443,0,0,0,3498.0977,0,162577.5282,13747.87213,0
2/6/2050,6,871,15192.52116,0,0,0,4942.746735,10249.77443,10249.77443,0,0,0,4942.746735,0,157506.3771,15192.52116,0
2/6/2050,7,872,17158.39343,0,100.9515902,0,6807.667415,10249.77443,10249.77443,100.9515902,0,0,6807.667415,0,150521.8577,17057.44184,0
2/6/2050,8,873,17802.06556,0,11407.52969,0,472.415891,5922.119975,5922.119975,11407.52969,0,0,472.415891,0,150037.1692,6394.535866,0
2/6/2050,9,874,18173.86173,0,25843.60709,11.38243314,-7681.127792,0,0,18162.4793,7681.127792,0,0,0,157523.8065,0,0
2/6/2050,10,875,18199.42272,0,31900.7025,11.38243314,-13712.66222,0,0,18188.04029,13712.66222,0,0,0,170889.2564,0,0
2/6/2050,11,876,18032.11444,0,39169.217,0,-21137.10256,0,0,18032.11444,21137.10256,0,0,0,191491.1555,0,0
2/6/2050,12,877,17618.4912,0,35434.00816,0,-17815.51696,0,0,17618.4912,17815.51696,0,0,0,208855.5735,0,0
2/6/2050,13,878,17302.46445,0,34727.34703,0,-17424.88258,0,0,17302.46445,17424.88258,0,0,0,225839.2482,0,0
2/6/2050,14,879,17249.01875,0,38058.74951,11.38243314,-20821.11319,0,0,17237.63632,20821.11319,0,0,0,246133.1591,0,0
2/6/2050,15,880,17304.78818,0,23521.72052,22.76486627,-6239.697207,0,0,17282.02331,6239.697207,0,0,0,252214.8636,0,0
2/6/2050,16,881,17423.29821,0,10398.01379,159.3540639,507.2416001,6358.688752,6358.688752,10398.01379,0,0,507.2416001,0,251694.4447,6865.930352,0
2/6/2050,17,882,18097.17877,0,100.9515902,432.5324592,7313.920295,10249.77443,10249.77443,100.9515902,0,0,7313.920295,0,244190.5208,17563.69472,0
2/6/2050,18,883,20771.7875,0,0,341.4729941,10180.54008,10249.77443,10249.77443,0,0,0,10180.54008,0,233745.5071,20430.31451,0
2/6/2050,19,884,21364.33765,0,0,34.14729941,11080.41592,10249.77443,10249.77443,0,0,0,11080.41592,0,222377.2402,21330.19035,0
2/6/2050,20,885,21533.96966,0,0,22.76486627,11261.43036,10249.77443,10249.77443,0,0,0,11261.43036,0,210823.2564,21511.20479,0
2/6/2050,21,886,20681.16218,0,0,0,10431.38775,10249.77443,10249.77443,0,0,0,10431.38775,0,200120.8784,20681.16218,0
2/6/2050,22,887,19400.78911,0,0,0,9151.01468,10249.77443,10249.77443,0,0,0,9151.01468,0,190732.1355,19400.78911,0
2/6/2050,23,888,17616.16747,0,0,0,7366.393045,10249.77443,10249.77443,0,0,0,7366.393045,0,183174.3757,17616.16747,0
2/7/2050,0,889,15550.37498,0,0,0,13133.23869,2417.136292,2417.136292,0,0,0,13133.23869,0,169699.9571,15550.37498,0
2/7/2050,1,890,14019.03949,0,0,0,11601.9032,2417.136292,2417.136292,0,0,0,11601.9032,0,157796.6556,14019.03949,0
2/7/2050,2,891,13063.98807,0,0,22.76486627,10624.08691,2417.136292,2417.136292,0,0,0,10624.08691,0,146896.5724,13041.2232,0
2/7/2050,3,892,12871.1188,0,0,0,10453.98251,2417.136292,2417.136292,0,0,0,10453.98251,0,136171.0126,12871.1188,0
2/7/2050,4,893,12980.33393,0,0,0,10563.19763,2417.136292,2417.136292,0,0,0,10563.19763,0,125333.4005,12980.33393,0
2/7/2050,5,894,13826.17022,0,0,34.14729941,11374.88663,2417.136292,2417.136292,0,0,0,11374.88663,0,113663.0131,13792.02292,0
2/7/2050,6,895,15457.42594,0,0,102.4418982,12937.84775,2417.136292,2417.136292,0,0,0,12937.84775,0,100389.0614,15354.98404,0
2/7/2050,7,896,17411.67958,0,1918.080214,136.5891976,12939.87387,2417.136292,2417.136292,1918.080214,0,0,12939.87387,0,87113.03091,15357.01016,0
2/7/2050,8,897,17769.53339,0,22209.34984,68.29459882,-4508.11105,0,0,17701.2388,4508.11105,0,0,0,91506.99404,0,0
2/7/2050,9,898,17864.80616,0,40279.68449,284.5608284,-22699.43916,0,0,17580.24534,22699.43916,0,0,0,113631.6706,0,0
2/7/2050,10,899,17667.28945,0,51182.45623,113.8243314,-33628.99112,0,0,17553.46511,33628.99112,0,0,0,146409.1566,0,0
2/7/2050,11,900,17546.45569,0,58652.87391,34.14729941,-41140.56552,0,0,17512.30839,41140.56552,0,0,0,186508.0197,0,0
2/7/2050,12,901,17216.48658,0,56330.98733,0,-39114.50075,0,0,17216.48658,39114.50075,0,0,0,224632.1192,0,0
2/7/2050,13,902,17214.16286,0,51687.21418,0,-34473.05133,0,0,17214.16286,34473.05133,0,0,0,258232.2934,0,0
2/7/2050,14,903,17321.05426,0,42096.81311,0,-24775.75886,0,0,17321.05426,24775.75886,0,0,0,282380.716,0,0
2/7/2050,15,904,17339.64407,0,38563.50746,0,-21223.86339,0,0,17339.64407,21223.86339,0,0,0,303067.1792,0,0
2/7/2050,16,905,17407.03212,0,17161.77033,0,187.6122585,57.64953108,57.64953108,17161.77033,0,0,187.6122585,0,302874.6931,245.2617895,0
2/7/2050,17,906,18199.42272,0,3230.450887,0,12551.83554,2417.136292,2417.136292,3230.450887,0,0,12551.83554,0,289996.7815,14968.97183,0
2/7/2050,18,907,20613.77413,0,0,0,18196.63783,2417.136292,2417.136292,0,0,0,18196.63783,0,271327.425,20613.77413,0
2/7/2050,19,908,21122.67014,0,0,0,18705.53385,2417.136292,2417.136292,0,0,0,18705.53385,0,252135.9522,21122.67014,0
2/7/2050,20,909,21052.95836,0,0,45.52973255,18590.29233,2417.136292,2417.136292,0,0,0,18590.29233,0,233062.7147,21007.42862,0
2/7/2050,21,910,20334.92699,0,0,22.76486627,17895.02584,2417.136292,2417.136292,0,0,0,17895.02584,0,214702.8056,20312.16213,0
2/7/2050,22,911,18889.56937,0,0,273.1783953,16199.25468,2417.136292,2417.136292,0,0,0,16199.25468,0,198082.721,18616.39097,0
2/7/2050,23,912,17334.99662,0,0,387.0027266,14530.8576,2417.136292,2417.136292,0,0,0,14530.8576,0,183174.3757,16947.99389,0
2/8/2050,0,913,15187.87371,0,0,113.8243314,7002.585376,8071.464003,8071.464003,0,0,0,7002.585376,0,175989.8747,15074.04938,0
2/8/2050,1,914,13891.23455,0,0,284.5608284,5535.209722,8071.464003,8071.464003,0,0,0,5535.209722,0,170310.8693,13606.67372,0
2/8/2050,2,915,13063.98807,0,0,421.1500261,4571.374037,8071.464003,8071.464003,0,0,0,4571.374037,0,165620.7385,12642.83804,0
2/8/2050,3,916,12661.98345,0,0,534.9743574,4055.545092,8071.464003,8071.464003,0,0,0,4055.545092,0,161459.837,12127.0091,0
2/8/2050,4,917,12648.0411,0,0,534.9743574,4041.602736,8071.464003,8071.464003,0,0,0,4041.602736,0,157313.2401,12113.06674,0
2/8/2050,5,918,13614.71115,0,0,910.5946509,4632.652495,8071.464003,8071.464003,0,0,0,4632.652495,0,152560.239,12704.1165,0
2/8/2050,6,919,15139.07546,0,0,671.5635551,6396.047904,8071.464003,8071.464003,0,0,0,6396.047904,0,145998.0323,14467.51191,0
2/8/2050,7,920,16872.57512,0,302.8547706,421.1500261,8077.106324,8071.464003,8071.464003,302.8547706,0,0,8077.106324,0,137711.096,16148.57033,0
2/8/2050,8,921,17472.09645,0,10801.82015,409.7675929,1456.460384,4804.048326,4804.048326,10801.82015,0,0,1456.460384,0,136216.7992,6260.50871,0
2/8/2050,9,922,17757.91476,0,30487.38024,273.1783953,-13002.64387,0,0,17484.73637,13002.64387,0,0,0,148890.2088,0,0
2/8/2050,10,923,17690.52671,0,39673.97495,170.7364971,-22154.18474,0,0,17519.79021,22154.18474,0,0,0,170483.437,0,0
2/8/2050,11,924,17479.06763,0,40683.49085,68.29459882,-23272.71782,0,0,17410.77303,23272.71782,0,0,0,193166.8765,0,0
2/8/2050,12,925,17318.73053,0,40178.7329,56.91216568,-22916.91453,0,0,17261.81837,22916.91453,0,0,0,215503.5218,0,0
2/8/2050,13,926,17404.7084,0,46639.63467,0,-29234.92628,0,0,17404.7084,29234.92628,0,0,0,243998.2032,0,0
2/8/2050,14,927,17530.18961,0,32708.31523,0,-15178.12562,0,0,17530.18961,15178.12562,0,0,0,258792.0101,0,0
2/8/2050,15,928,17606.87257,0,20392.22122,0,-2785.348653,0,0,17606.87257,2785.348653,0,0,0,261506.8321,0,0
2/8/2050,16,929,17611.52002,0,11811.33605,0,1349.369285,4450.814681,4450.814681,11811.33605,0,0,1349.369285,0,260122.4085,5800.183966,0
2/8/2050,17,930,18341.17001,0,2927.596116,0,7342.109893,8071.464003,8071.464003,2927.596116,0,0,7342.109893,0,252589.5626,15413.5739,0
2/8/2050,18,931,20235.00677,0,0,34.14729941,12129.39547,8071.464003,8071.464003,0,0,0,12129.39547,0,240145.0655,20200.85947,0
2/8/2050,19,932,20732.28416,0,0,0,12660.82015,8071.464003,8071.464003,0,0,0,12660.82015,0,227155.3381,20732.28416,0
2/8/2050,20,933,20509.20645,0,0,22.76486627,12414.97758,8071.464003,8071.464003,0,0,0,12414.97758,0,214417.8398,20486.44159,0
2/8/2050,21,934,19558.80248,0,0,113.8243314,11373.51415,8071.464003,8071.464003,0,0,0,11373.51415,0,202748.8605,19444.97815,0
2/8/2050,22,935,18480.59358,0,0,193.5013633,10215.62821,8071.464003,8071.464003,0,0,0,10215.62821,0,192267.8471,18287.09221,0
2/8/2050,23,936,17128.18499,0,0,193.5013633,8863.219627,8071.464003,8071.464003,0,0,0,8863.219627,0,183174.3757,16934.68363,0
2/9/2050,0,937,15345.88708,0,0,125.2067645,15220.68032,0,0,0,0,0,15220.68032,0,167558.2872,15220.68032,0
2/9/2050,1,938,13902.85318,0,0,147.9716308,13754.88155,0,0,0,0,0,13754.88155,0,153446.0764,13754.88155,0
2/9/2050,2,939,13047.72198,0,0,79.67703196,12968.04495,0,0,0,0,0,12968.04495,0,140141.1431,12968.04495,0
2/9/2050,3,940,12717.75288,0,0,68.29459882,12649.45828,0,0,0,0,0,12649.45828,0,127163.0727,12649.45828,0
2/9/2050,4,941,12559.7395,0,0,34.14729941,12525.59221,0,0,0,0,0,12525.59221,0,114312.0862,12525.59221,0
2/9/2050,5,942,13194.11673,0,0,34.14729941,13159.96943,0,0,0,0,0,13159.96943,0,100810.2425,13159.96943,0
2/9/2050,6,943,13837.78885,0,0,68.29459882,13769.49425,0,0,0,0,0,13769.49425,0,86683.03947,13769.49425,0
2/9/2050,7,944,14662.71161,0,2422.838165,91.05946509,12148.81398,0,0,2422.838165,0,0,12148.81398,0,74218.61932,12148.81398,0
2/9/2050,8,945,15687.47482,0,22815.05939,79.67703196,-7207.261599,0,0,15607.79779,7207.261599,0,0,0,81243.38898,0,0
2/9/2050,9,946,16135.95395,0,39976.82972,0,-23840.87577,0,0,16135.95395,23840.87577,0,0,0,104480.6003,0,0
2/9/2050,10,947,16354.38421,0,56734.79369,11.38243314,-40391.79192,0,0,16343.00177,40391.79192,0,0,0,143849.6492,0,0
2/9/2050,11,948,16293.96733,0,65416.63045,56.91216568,-49179.57529,0,0,16237.05516,49179.57529,0,0,0,191783.9698,0,0
2/9/2050,12,949,16059.27099,0,67940.42021,11.38243314,-51892.53165,0,0,16047.88856,51892.53165,0,0,0,242362.5532,0,0
2/9/2050,13,950,15631.70539,0,55927.18097,91.05946509,-40386.53504,0,0,15540.64593,40386.53504,0,0,0,281726.4784,0,0
2/9/2050,14,951,15805.98485,0,48254.86012,1001.654116,-33450.52938,0,0,14804.33073,33450.52938,0,0,0,314330.0214,0,0
2/9/2050,15,952,16008.14902,0,34424.49226,1627.687939,-16077.05879,0,0,14380.46108,16077.05879,0,0,3966.972388,330000,0,0
2/9/2050,16,953,16768.00745,0,14234.17422,1047.183849,1486.649383,0,0,14234.17422,0,0,1486.649383,0,328474.7299,1486.649383,0
2/9/2050,17,954,17239.72385,0,201.9031804,387.0027266,16650.81794,0,0,201.9031804,0,0,16650.81794,0,311391.3512,16650.81794,0
2/9/2050,18,955,18320.25648,0,0,887.8297847,17432.42669,0,0,0,0,0,17432.42669,0,293506.0588,17432.42669,0
2/9/2050,19,956,17834.59772,0,0,648.7986888,17185.79904,0,0,0,0,0,17185.79904,0,275873.801,17185.79904,0
2/9/2050,20,957,16984.11398,0,0,193.5013633,16790.61261,0,0,0,0,0,16790.61261,0,258646.9959,16790.61261,0
2/9/2050,21,958,16375.29774,0,0,170.7364971,16204.56124,0,0,0,0,0,16204.56124,0,242021.4669,16204.56124,0
2/9/2050,22,959,15829.22211,0,0,22.76486627,15806.45724,0,0,0,0,0,15806.45724,0,225804.3839,15806.45724,0
2/9/2050,23,960,14869.52324,0,0,0,14869.52324,0,0,0,0,0,14869.52324,0,210548.575,14869.52324,0
2/10/2050,0,961,13749.48726,0,0,0,13021.47244,728.0148216,728.0148216,0,0,0,13021.47244,0,197188.8261,13749.48726,0
2/10/2050,1,962,12922.24077,0,0,0,12194.22595,728.0148216,728.0148216,0,0,0,12194.22595,0,184677.8143,12922.24077,0
2/10/2050,2,963,12364.54651,0,0,0,11636.53169,728.0148216,728.0148216,0,0,0,11636.53169,0,172738.9847,12364.54651,0
2/10/2050,3,964,12011.34015,0,0,0,11283.32533,728.0148216,728.0148216,0,0,0,11283.32533,0,161162.5372,12011.34015,0
2/10/2050,4,965,12146.11626,0,0,0,11418.10144,728.0148216,728.0148216,0,0,0,11418.10144,0,149447.8123,12146.11626,0
2/10/2050,5,966,12450.52438,0,0,11.38243314,11711.12712,728.0148216,728.0148216,0,0,0,11711.12712,0,137432.4494,12439.14195,0
2/10/2050,6,967,12727.04778,0,0,22.76486627,11976.2681,728.0148216,728.0148216,0,0,0,11976.2681,0,125145.0576,12704.28292,0
2/10/2050,7,968,12689.86817,0,3432.354067,56.91216568,8472.587112,728.0148216,728.0148216,3432.354067,0,0,8472.587112,0,116452.3666,9200.601933,0
2/10/2050,8,969,13477.61131,0,17161.77033,22.76486627,-3706.923891,0,0,13454.84644,3706.923891,0,0,0,120065.4291,0,0
2/10/2050,9,970,14165.43423,0,39270.16859,11.38243314,-25116.11679,0,0,14154.0518,25116.11679,0,0,0,144545.5916,0,0
2/10/2050,10,971,14495.40334,0,46841.53785,11.38243314,-32357.51695,0,0,14484.0209,32357.51695,0,0,0,176083.7979,0,0
2/10/2050,11,972,14432.66273,0,50980.55305,22.76486627,-36570.65519,0,0,14409.89787,36570.65519,0,0,0,211728.4634,0,0
2/10/2050,12,973,14558.14394,0,60671.90571,22.76486627,-46136.52664,0,0,14535.37907,46136.52664,0,0,0,256696.7871,0,0
2/10/2050,13,974,14174.72914,0,50172.94033,34.14729941,-36032.35849,0,0,14140.58184,36032.35849,0,0,0,291816.7859,0,0
2/10/2050,14,975,13912.14809,0,33818.78272,22.76486627,-19929.3995,0,0,13889.38322,19929.3995,0,0,0,311241.5617,0,0
2/10/2050,15,976,14121.28344,0,30790.23501,11.38243314,-16680.33401,0,0,14109.901,16680.33401,0,0,0,327499.5403,0,0
2/10/2050,16,977,14367.5984,0,12820.85196,0,1422.06122,124.6852255,124.6852255,12820.85196,0,0,1422.06122,0,326040.5362,1546.746445,0
2/10/2050,17,978,15232.02451,0,100.9515902,22.76486627,14380.29323,728.0148216,728.0148216,100.9515902,0,0,14380.29323,0,311286.6667,15108.30805,0
2/10/2050,18,979,17358.23388,0,0,11.38243314,16618.83662,728.0148216,728.0148216,0,0,0,16618.83662,0,294236.1001,17346.85144,0
2/10/2050,19,980,18329.55138,0,0,68.29459882,17533.24196,728.0148216,728.0148216,0,0,0,17533.24196,0,276247.3734,18261.25678,0
2/10/2050,20,981,18122.73976,0,0,125.2067645,17269.51817,728.0148216,728.0148216,0,0,0,17269.51817,0,258529.2216,17997.53299,0
2/10/2050,21,982,17578.98785,0,0,227.6486627,16623.32437,728.0148216,728.0148216,0,0,0,16623.32437,0,241474.0506,17351.33919,0
2/10/2050,22,983,16740.12274,0,0,261.7959621,15750.31195,728.0148216,728.0148216,0,0,0,15750.31195,0,225314.5715,16478.32677,0
2/10/2050,23,984,15438.83613,0,0,318.7081278,14392.11318,728.0148216,728.0148216,0,0,0,14392.11318,0,210548.575,15120.128,0
2/11/2050,0,985,13984.1836,0,0,443.9148923,4250.288121,9289.980584,9289.980584,0,0,0,4250.288121,0,206187.8714,13540.2687,0
2/11/2050,1,986,12803.73074,0,0,614.6513894,2899.098771,9289.980584,9289.980584,0,0,0,2899.098771,0,203213.4588,12189.07935,0
2/11/2050,2,987,12104.28919,0,0,261.7959621,2552.512646,9289.980584,9289.980584,0,0,0,2552.512646,0,200594.6361,11842.49323,0
2/11/2050,3,988,11811.4997,0,0,409.7675929,2111.751528,9289.980584,9289.980584,0,0,0,2111.751528,0,198428.0247,11401.73211,0
2/11/2050,4,989,11804.52853,0,0,273.1783953,2241.369547,9289.980584,9289.980584,0,0,0,2241.369547,0,196128.4281,11531.35013,0
2/11/2050,5,990,12631.77501,0,0,341.4729941,3000.321436,9289.980584,9289.980584,0,0,0,3000.321436,0,193050.1633,12290.30202,0
2/11/2050,6,991,13949.32771,0,0,318.7081278,4340.638994,9289.980584,9289.980584,0,0,0,4340.638994,0,188596.7616,13630.61958,0
2/11/2050,7,992,15496.92928,0,100.9515902,284.5608284,5821.436277,9289.980584,9289.980584,100.9515902,0,0,5821.436277,0,182624.094,15111.41686,0
2/11/2050,8,993,16603.0229,0,11407.52969,159.3540639,329.7673096,4706.371831,4706.371831,11407.52969,0,0,329.7673096,0,182285.7599,5036.139141,0
